1.591928768903017044e-03,5.451699718832969666e-03,7.833714485168457031e-01,8.391998708248138428e-03,-1.772026903927326202e-02,4.060241393744945526e-03,9.997994899749755859e-01,1.120926067233085632e-02,1.453795731067657471e-01,2.539396584033966064e-01,2.177921235561370850e-01,-1.475487798452377319e-01,-1.399184912443161011e-01,4.092515259981155396e-02,-1.835760921239852905e-01,-3.478592932224273682e-01,1.990402787923812866e-01,-1.812682300806045532e-01,1.318337321281433105e-01,-5.187198519706726074e-02,2.348960377275943756e-03,1.559418290853500366e-01,1.094136387109756470e-03,3.955613672733306885e-01,-7.215610742568969727e-01,9.357501864433288574e-01,2.761669456958770752e-01,6.825058721005916595e-03,9.660468436777591705e-03,-1.477461755275726318e-01,-3.730532526969909668e-01,8.606779575347900391e-01,9.749512672424316406e-01,-2.081441879272460938e-01,9.955334663391113281e-02,7.540340069681406021e-03
-6.531598046422004700e-04,5.672662518918514252e-03,7.835118174552917480e-01,8.912707678973674774e-03,-1.806557551026344299e-02,3.201169893145561218e-03,9.997919797897338867e-01,9.829092770814895630e-03,1.446170210838317871e-01,2.556480169296264648e-01,2.185776531696319580e-01,-1.481454819440841675e-01,-1.394101530313491821e-01,3.661186993122100830e-02,-1.862602978944778442e-01,-3.474336862564086914e-01,2.066971659660339355e-01,-1.822858452796936035e-01,1.326943337917327881e-01,-4.941116645932197571e-02,3.492500167340040207e-03,1.572284102439880371e-01,-1.877159695141017437e-03,3.976343870162963867e-01,-7.233985066413879395e-01,9.303869009017944336e-01,2.766873240470886230e-01,1.010119821876287460e-02,7.015951443463563919e-03,-1.489534974098205566e-01,-3.754858970642089844e-01,8.597492575645446777e-01,9.709002375602722168e-01,-2.062027007341384888e-01,1.032689809799194336e-01,1.040194556117057800e-02
-3.377839922904968262e-03,5.611382424831390381e-03,7.835455536842346191e-01,9.720949456095695496e-03,-1.804382726550102234e-02,2.650875132530927658e-03,9.997864365577697754e-01,6.673392374068498611e-03,1.433823853731155396e-01,2.558520734310150146e-01,2.198950797319412231e-01,-1.456660181283950806e-01,-1.381673812866210938e-01,2.892933227121829987e-02,-1.900297999382019043e-01,-3.457110524177551270e-01,2.184697985649108887e-01,-1.846139729022979736e-01,1.316813379526138306e-01,-4.820505157113075256e-02,4.243304952979087830e-03,1.579710841178894043e-01,-2.696637995541095734e-03,3.998291492462158203e-01,-7.239391803741455078e-01,9.229062199592590332e-01,2.784220278263092041e-01,1.108845230191946030e-02,5.450795404613018036e-03,-1.494270116090774536e-01,-3.770574033260345459e-01,8.584502339363098145e-01,9.661299586296081543e-01,-2.000100761651992798e-01,1.070169061422348022e-01,1.335696130990982056e-02
-5.836879834532737732e-03,5.461075808852910995e-03,7.836400866508483887e-01,1.109810080379247665e-02,-1.786432974040508270e-02,1.901238458231091499e-03,9.997770190238952637e-01,3.174585290253162384e-03,1.412369161844253540e-01,2.566762566566467285e-01,2.214221209287643433e-01,-1.413989663124084473e-01,-1.378611475229263306e-01,1.868254691362380981e-02,-1.949367374181747437e-01,-3.416456878185272217e-01,2.331828624010086060e-01,-1.881361603736877441e-01,1.295613050460815430e-01,-4.684292525053024292e-02,2.959724282845854759e-03,1.576654165983200073e-01,-1.108792726881802082e-03,4.025563895702362061e-01,-7.221334576606750488e-01,9.155111908912658691e-01,2.792590558528900146e-01,1.350425556302070618e-02,5.776158533990383148e-03,-1.481066942214965820e-01,-3.767924308776855469e-01,8.568663597106933594e-01,9.615448713302612305e-01,-1.940313279628753662e-01,1.103716120123863220e-01,1.693504489958286285e-02
-8.776158094406127930e-03,5.021158140152692795e-03,7.836779356002807617e-01,1.297436095774173737e-02,-1.734407059848308563e-02,8.099427795968949795e-04,9.997650980949401855e-01,-2.571344841271638870e-03,1.386706531047821045e-01,2.578988373279571533e-01,2.258439809083938599e-01,-1.371382623910903931e-01,-1.396623700857162476e-01,3.390074707567691803e-03,-2.012881040573120117e-01,-3.346254527568817139e-01,2.546444535255432129e-01,-1.940464675426483154e-01,1.259658932685852051e-01,-4.508890211582183838e-02,-3.696717903949320316e-04,1.564058512449264526e-01,2.290656557306647301e-03,4.051770865917205811e-01,-7.156711220741271973e-01,9.088634252548217773e-01,2.761887907981872559e-01,1.731667481362819672e-02,7.437536027282476425e-03,-1.456221193075180054e-01,-3.746230006217956543e-01,8.545023202896118164e-01,9.552171826362609863e-01,-1.895895749330520630e-01,1.124908626079559326e-01,2.261517010629177094e-02
-1.170384511351585388e-02,4.237102810293436050e-03,7.835201621055603027e-01,1.541305053979158401e-02,-1.613725721836090088e-02,-8.061505504883825779e-04,9.997506737709045410e-01,-1.436208933591842651e-02,1.361303031444549561e-01,2.585419118404388428e-01,2.381949424743652344e-01,-1.341747045516967773e-01,-1.451396197080612183e-01,-2.117372676730155945e-02,-2.096482962369918823e-01,-3.246227502822875977e-01,2.886104881763458252e-01,-2.039613425731658936e-01,1.211902871727943420e-01,-4.310115426778793335e-02,-5.673532839864492416e-03,1.546453535556793213e-01,8.565381169319152832e-03,4.085081219673156738e-01,-7.042022943496704102e-01,8.996948599815368652e-01,2.716951072216033936e-01,2.071790583431720734e-02,8.890488184988498688e-03,-1.436871588230133057e-01,-3.716139495372772217e-01,8.525063395500183105e-01,9.438449144363403320e-01,-1.885176599025726318e-01,1.119592189788818359e-01,3.110225871205329895e-02
-1.512252166867256165e-02,2.958338242024183273e-03,7.828217148780822754e-01,1.805423572659492493e-02,-1.387298386543989182e-02,-2.967519685626029968e-03,9.997363686561584473e-01,-3.931098803877830505e-02,1.364636421203613281e-01,2.578641772270202637e-01,2.698063254356384277e-01,-1.364895999431610107e-01,-1.546707302331924438e-01,-5.747003853321075439e-02,-2.192551642656326294e-01,-3.100050985813140869e-01,3.391099572181701660e-01,-2.176695019006729126e-01,1.189959049224853516e-01,-4.080172628164291382e-02,-1.095953863114118576e-02,1.538497656583786011e-01,2.041860297322273254e-02,4.130469262599945068e-01,-6.866506934165954590e-01,8.847231268882751465e-01,2.711334526538848877e-01,2.224624715745449066e-02,1.292452029883861542e-02,-1.445983797311782837e-01,-3.699348568916320801e-01,8.506681919097900391e-01,9.271219968795776367e-01,-1.922724843025207520e-01,1.086239591240882874e-01,3.992548957467079163e-02
-2.019356936216354370e-02,1.361443661153316498e-03,7.811502218246459961e-01,2.100831270217895508e-02,-9.959446266293525696e-03,-4.761210177093744278e-03,9.997183680534362793e-01,-9.245117753744125366e-02,1.463854312896728516e-01,2.603868842124938965e-01,3.458764851093292236e-01,-1.483777910470962524e-01,-1.604076921939849854e-01,-1.162686869502067566e-01,-2.306217104196548462e-01,-2.851872444152832031e-01,4.154883027076721191e-01,-2.449403107166290283e-01,1.183315962553024292e-01,-4.097325727343559265e-02,-1.445375755429267883e-02,1.572277098894119263e-01,3.482044488191604614e-02,4.207999408245086670e-01,-6.677163839340209961e-01,8.585951924324035645e-01,2.718959748744964600e-01,1.905813999474048615e-02,1.849740371108055115e-02,-1.540955007076263428e-01,-3.723010420799255371e-01,8.507969379425048828e-01,9.060831665992736816e-01,-1.900879293680191040e-01,1.007081195712089539e-01,4.691878706216812134e-02
-2.862056344747543335e-02,-1.028514932841062546e-03,7.772915363311767578e-01,2.262431196868419647e-02,-7.577167358249425888e-03,-2.462917473167181015e-03,9.997122287750244141e-01,-1.770658344030380249e-01,1.650934070348739624e-01,2.487942576408386230e-01,4.821086227893829346e-01,-1.574914008378982544e-01,-1.623987704515457153e-01,-1.855039000511169434e-01,-2.090794742107391357e-01,-1.983487755060195923e-01,4.861003458499908447e-01,-2.751020193099975586e-01,1.092788353562355042e-01,-4.460470005869865417e-02,-1.215381454676389694e-02,1.732594221830368042e-01,4.655474424362182617e-02,4.293340742588043213e-01,-6.345493793487548828e-01,8.281787037849426270e-01,2.644942998886108398e-01,7.814742624759674072e-03,2.827496826648712158e-02,-1.674959957599639893e-01,-3.791298568248748779e-01,8.396013379096984863e-01,8.874292969703674316e-01,-1.783395856618881226e-01,9.558470547199249268e-02,4.561343416571617126e-02
-3.811534494161605835e-02,-4.629753064364194870e-03,7.717613577842712402e-01,2.313053421676158905e-02,-5.889412946999073029e-03,4.396974574774503708e-03,9.997054338455200195e-01,-2.865315377712249756e-01,1.849059760570526123e-01,2.245501726865768433e-01,6.507387161254882812e-01,-1.455735415220260620e-01,-1.702152937650680542e-01,-2.464921474456787109e-01,-1.743724942207336426e-01,-1.113929972052574158e-01,5.381526947021484375e-01,-2.758930623531341553e-01,1.038996279239654541e-01,-5.024572834372520447e-02,-3.851091489195823669e-03,1.988276839256286621e-01,4.614660888910293579e-02,4.385541677474975586e-01,-5.882940888404846191e-01,8.036123514175415039e-01,2.547833919525146484e-01,-1.028765225782990456e-03,4.371931403875350952e-02,-1.885755658149719238e-01,-3.904163837432861328e-01,8.151612877845764160e-01,8.697226643562316895e-01,-1.555192917585372925e-01,8.757378160953521729e-02,4.065302386879920959e-02
-5.006064474582672119e-02,-8.646096102893352509e-03,7.630782127380371094e-01,2.444607019424438477e-02,-2.445228863507509232e-03,1.536080148071050644e-02,9.995801448822021484e-01,-4.109323024749755859e-01,1.975005418062210083e-01,1.893486231565475464e-01,8.175475597381591797e-01,-1.149571910500526428e-01,-1.835177391767501831e-01,-3.126659691333770752e-01,-1.833373159170150757e-01,-1.140272840857505798e-01,6.269121766090393066e-01,-3.078291118144989014e-01,8.797334134578704834e-02,-5.974744632840156555e-02,8.430768735706806183e-03,2.268490642309188843e-01,3.131582215428352356e-02,4.510826468467712402e-01,-5.420467257499694824e-01,7.791393995285034180e-01,2.580524384975433350e-01,-1.228141714818775654e-03,5.671248957514762878e-02,-2.156408727169036865e-01,-4.090579450130462646e-01,7.816432118415832520e-01,8.471797108650207520e-01,-1.141907349228858948e-01,7.844707369804382324e-02,2.802327461540699005e-02
-6.350813806056976318e-02,-1.232304982841014862e-02,7.525210380554199219e-01,2.155470103025436401e-02,2.690560417249798775e-03,2.604195475578308105e-02,9.994248151779174805e-01,-5.337361097335815430e-01,2.044365853071212769e-01,1.399142593145370483e-01,9.550133347511291504e-01,-7.862640917301177979e-02,-2.174591720104217529e-01,-3.835271000862121582e-01,-1.874969303607940674e-01,-1.254267692565917969e-01,7.181181907653808594e-01,-3.338492512702941895e-01,7.073942571878433228e-02,-6.799881905317306519e-02,3.360272943973541260e-02,2.560694217681884766e-01,3.786550369113683701e-03,4.677578210830688477e-01,-5.086112618446350098e-01,7.532569766044616699e-01,2.728447318077087402e-01,-1.752449665218591690e-03,6.894189119338989258e-02,-2.455803602933883667e-01,-4.401714801788330078e-01,7.584448456764221191e-01,8.277416825294494629e-01,-7.137270271778106689e-02,6.551750749349594116e-02,2.047678641974925995e-02
-7.692536711692810059e-02,-1.504207495599985123e-02,7.415981888771057129e-01,2.049697749316692352e-02,8.176431059837341309e-03,3.455032035708427429e-02,9.991592764854431152e-01,-6.155703067779541016e-01,1.925753802061080933e-01,1.118661090731620789e-01,1.037468552589416504e+00,-9.442118555307388306e-02,-2.605338394641876221e-01,-4.540551304817199707e-01,-1.953496634960174561e-01,-1.273409873247146606e-01,8.015124201774597168e-01,-3.558659255504608154e-01,5.924626439809799194e-02,-7.327123731374740601e-02,5.742717906832695007e-02,2.829037308692932129e-01,-2.725882455706596375e-02,4.892073869705200195e-01,-4.923035800457000732e-01,7.155427336692810059e-01,2.963386476039886475e-01,-1.564642530865967274e-03,7.446869462728500366e-02,-2.796752452850341797e-01,-4.828716814517974854e-01,7.522155642509460449e-01,8.170285224914550781e-01,-3.965634107589721680e-02,5.441976338624954224e-02,1.281989645212888718e-02
-8.966693282127380371e-02,-1.713942177593708038e-02,7.310669422149658203e-01,2.175708487629890442e-02,1.493922155350446701e-02,4.097043722867965698e-02,9.988117218017578125e-01,-6.764338016510009766e-01,2.089026868343353271e-01,1.389702856540679932e-01,1.128394246101379395e+00,-1.355072110891342163e-01,-2.631634771823883057e-01,-5.243330001831054688e-01,-2.086686640977859497e-01,-1.240409761667251587e-01,8.762323856353759766e-01,-3.719911575317382812e-01,5.313292518258094788e-02,-7.829737663269042969e-02,7.805836200714111328e-02,3.013133406639099121e-01,-5.825290456414222717e-02,5.170539617538452148e-01,-4.853354692459106445e-01,6.632770895957946777e-01,3.263442516326904297e-01,-5.362037103623151779e-03,7.816526293754577637e-02,-3.126542270183563232e-01,-5.343557000160217285e-01,7.530455589294433594e-01,8.139121532440185547e-01,-2.326153032481670380e-02,4.732080921530723572e-02,5.922459997236728668e-03
-1.014645770192146301e-01,-1.879061758518218994e-02,7.208576202392578125e-01,2.303478680551052094e-02,2.151228301227092743e-02,4.427701607346534729e-02,9.985219836235046387e-01,-7.174986600875854492e-01,2.747744619846343994e-01,2.063914835453033447e-01,1.261018753051757812e+00,-1.835994273424148560e-01,-2.228164970874786377e-01,-5.890274643898010254e-01,-2.194896191358566284e-01,-1.174595355987548828e-01,9.409270882606506348e-01,-3.840167224407196045e-01,5.195629969239234924e-02,-8.397707343101501465e-02,9.829084575176239014e-02,3.117206394672393799e-01,-8.550371974706649780e-02,5.510053038597106934e-01,-4.791295230388641357e-01,6.030120849609375000e-01,3.609516322612762451e-01,-1.250950247049331665e-02,8.187834173440933228e-02,-3.375580310821533203e-01,-5.915834903717041016e-01,7.493799924850463867e-01,8.141581416130065918e-01,-1.708549819886684418e-02,4.290607199072837830e-02,-3.960011061280965805e-03
